time,open,high,low,close
2026-07-28 09:42:00+00:00,63529.77,63529.78,63529.77,63529.78
2026-07-28 09:43:00+00:00,63529.78,63529.78,63529.15,63529.15
2026-07-28 09:44:00+00:00,63529.16,63529.16,63510.0,63518.91
2026-07-28 09:45:00+00:00,63518.91,63518.91,63518.9,63518.9
2026-07-28 09:46:00+00:00,63518.9,63518.91,63518.9,63518.91
2026-07-28 09:47:00+00:00,63518.91,63518.91,63518.9,63518.9
2026-07-28 09:48:00+00:00,63518.9,63518.91,63518.9,63518.9
2026-07-28 09:49:00+00:00,63518.9,63525.01,63518.9,63525.0
2026-07-28 09:50:00+00:00,63525.01,63556.31,63525.0,63556.2
2026-07-28 09:51:00+00:00,63556.19,63556.19,63533.92,63533.92
2026-07-28 09:52:00+00:00,63533.92,63533.93,63506.32,63506.32
2026-07-28 09:53:00+00:00,63506.33,63506.33,63458.32,63458.33
2026-07-28 09:54:00+00:00,63458.33,63458.33,63411.55,63411.56
2026-07-28 09:55:00+00:00,63411.55,63416.95,63404.89,63404.9
2026-07-28 09:56:00+00:00,63404.9,63404.9,63391.45,63391.45
2026-07-28 09:57:00+00:00,63391.46,63391.46,63368.81,63376.0
2026-07-28 09:58:00+00:00,63376.0,63394.0,63368.81,63393.99
2026-07-28 09:59:00+00:00,63393.99,63394.0,63393.99,63393.99
2026-07-28 10:00:00+00:00,63393.99,63394.0,63374.83,63392.88
2026-07-28 10:01:00+00:00,63392.88,63410.0,63391.27,63409.99
2026-07-28 10:02:00+00:00,63409.99,63409.99,63389.61,63396.0
2026-07-28 10:03:00+00:00,63395.99,63402.0,63374.84,63389.99
2026-07-28 10:04:00+00:00,63390.0,63390.0,63362.35,63374.0
2026-07-28 10:05:00+00:00,63373.99,63374.0,63349.45,63349.46
2026-07-28 10:06:00+00:00,63349.46,63361.84,63346.11,63346.11
2026-07-28 10:07:00+00:00,63346.11,63346.12,63342.02,63342.03
2026-07-28 10:08:00+00:00,63342.03,63342.03,63325.13,63335.98
2026-07-28 10:09:00+00:00,63335.99,63335.99,63335.97,63335.97
2026-07-28 10:10:00+00:00,63335.98,63335.98,63333.41,63333.41
2026-07-28 10:11:00+00:00,63333.42,63368.94,63324.14,63368.93
2026-07-28 10:12:00+00:00,63368.92,63368.93,63322.0,63331.95
2026-07-28 10:13:00+00:00,63331.95,63339.43,63322.0,63339.42
2026-07-28 10:14:00+00:00,63339.43,63344.01,63339.42,63344.0
2026-07-28 10:15:00+00:00,63344.01,63355.81,63344.0,63349.28
2026-07-28 10:16:00+00:00,63349.27,63379.11,63349.27,63379.1
2026-07-28 10:17:00+00:00,63379.1,63381.64,63375.29,63377.99
2026-07-28 10:18:00+00:00,63378.0,63429.83,63377.99,63429.83
2026-07-28 10:19:00+00:00,63429.82,63429.83,63410.0,63410.01
2026-07-28 10:20:00+00:00,63410.01,63417.6,63410.0,63417.6
2026-07-28 10:21:00+00:00,63417.6,63417.6,63396.0,63396.0
2026-07-28 10:22:00+00:00,63396.01,63396.01,63370.0,63370.01
2026-07-28 10:23:00+00:00,63370.01,63370.01,63350.0,63354.63
2026-07-28 10:24:00+00:00,63354.62,63371.99,63354.62,63371.99
2026-07-28 10:25:00+00:00,63372.0,63379.65,63324.13,63325.89
2026-07-28 10:26:00+00:00,63325.9,63325.9,63294.0,63304.0
2026-07-28 10:27:00+00:00,63304.0,63321.57,63303.99,63321.57
2026-07-28 10:28:00+00:00,63321.57,63356.46,63321.56,63356.45
2026-07-28 10:29:00+00:00,63356.46,63386.91,63356.45,63386.91
2026-07-28 10:30:00+00:00,63386.91,63400.0,63382.0,63391.35
2026-07-28 10:31:00+00:00,63391.36,63409.2,63391.35,63400.0
2026-07-28 10:32:00+00:00,63400.0,63400.01,63372.0,63379.7
2026-07-28 10:33:00+00:00,63379.71,63380.0,63370.0,63378.19
2026-07-28 10:34:00+00:00,63378.19,63457.05,63378.19,63430.08
2026-07-28 10:35:00+00:00,63430.08,63430.09,63400.01,63428.57
2026-07-28 10:36:00+00:00,63428.56,63471.99,63402.0,63468.8
2026-07-28 10:37:00+00:00,63468.37,63488.0,63468.37,63487.99
2026-07-28 10:38:00+00:00,63488.0,63488.0,63453.76,63487.71
2026-07-28 10:39:00+00:00,63487.71,63494.0,63487.7,63487.72
2026-07-28 10:40:00+00:00,63487.72,63488.0,63468.38,63478.01
2026-07-28 10:41:00+00:00,63478.01,63490.75,63478.0,63490.74
2026-07-28 10:42:00+00:00,63490.74,63517.32,63490.74,63509.88
2026-07-28 10:43:00+00:00,63509.87,63509.87,63500.0,63504.01
2026-07-28 10:44:00+00:00,63504.01,63526.0,63504.01,63526.0
2026-07-28 10:45:00+00:00,63525.99,63534.97,63525.99,63532.9
2026-07-28 10:46:00+00:00,63532.91,63539.99,63532.9,63539.98
2026-07-28 10:47:00+00:00,63539.99,63542.88,63536.07,63542.87
2026-07-28 10:48:00+00:00,63542.88,63542.88,63537.12,63537.13
2026-07-28 10:49:00+00:00,63537.13,63537.13,63526.95,63526.96
2026-07-28 10:50:00+00:00,63526.95,63541.21,63526.0,63541.21
2026-07-28 10:51:00+00:00,63541.21,63555.18,63541.2,63555.18
2026-07-28 10:52:00+00:00,63555.18,63555.18,63523.68,63523.69
2026-07-28 10:53:00+00:00,63523.69,63523.69,63516.18,63519.14
2026-07-28 10:54:00+00:00,63519.14,63519.15,63516.13,63516.14
2026-07-28 10:55:00+00:00,63516.14,63516.14,63504.58,63504.59
2026-07-28 10:56:00+00:00,63504.59,63504.59,63503.27,63503.28
2026-07-28 10:57:00+00:00,63503.28,63503.28,63480.0,63484.0
2026-07-28 10:58:00+00:00,63484.0,63484.22,63483.99,63484.22
2026-07-28 10:59:00+00:00,63484.21,63484.22,63468.0,63473.47
2026-07-28 11:00:00+00:00,63473.48,63507.25,63473.48,63482.0
2026-07-28 11:01:00+00:00,63482.0,63485.52,63482.0,63485.0
2026-07-28 11:02:00+00:00,63485.01,63485.01,63440.0,63448.8
2026-07-28 11:03:00+00:00,63448.81,63453.96,63448.8,63448.8
2026-07-28 11:04:00+00:00,63448.8,63448.8,63428.29,63432.01
2026-07-28 11:05:00+00:00,63432.0,63432.01,63404.38,63427.99
2026-07-28 11:06:00+00:00,63428.0,63443.31,63416.63,63443.3
2026-07-28 11:07:00+00:00,63443.31,63443.31,63405.7,63405.71
2026-07-28 11:08:00+00:00,63405.71,63434.0,63405.68,63429.98
2026-07-28 11:09:00+00:00,63429.97,63429.98,63409.95,63409.96
2026-07-28 11:10:00+00:00,63409.96,63409.96,63392.0,63392.0
2026-07-28 11:11:00+00:00,63392.0,63392.01,63375.61,63375.61
2026-07-28 11:12:00+00:00,63375.62,63381.57,63375.61,63379.33
2026-07-28 11:13:00+00:00,63379.33,63384.0,63370.0,63375.57
2026-07-28 11:14:00+00:00,63375.56,63375.56,63366.02,63366.03
2026-07-28 11:15:00+00:00,63366.02,63426.48,63352.0,63421.05
2026-07-28 11:16:00+00:00,63421.05,63421.05,63402.83,63409.3
2026-07-28 11:17:00+00:00,63409.3,63437.97,63402.17,63437.96
2026-07-28 11:18:00+00:00,63437.96,63544.01,63437.96,63543.46
2026-07-28 11:19:00+00:00,63543.46,63580.03,63543.46,63577.47
2026-07-28 11:20:00+00:00,63577.47,63593.0,63558.33,63558.95
2026-07-28 11:21:00+00:00,63558.96,63570.0,63547.29,63551.91
2026-07-28 11:22:00+00:00,63551.91,63551.92,63526.35,63526.36
2026-07-28 11:23:00+00:00,63526.36,63526.36,63469.64,63469.65
2026-07-28 11:24:00+00:00,63469.65,63469.65,63463.99,63463.99
2026-07-28 11:25:00+00:00,63463.99,63463.99,63446.12,63462.43
2026-07-28 11:26:00+00:00,63462.43,63484.0,63462.42,63473.52
2026-07-28 11:27:00+00:00,63473.51,63473.51,63444.51,63444.51
2026-07-28 11:28:00+00:00,63444.51,63444.52,63425.33,63428.0
2026-07-28 11:29:00+00:00,63428.0,63474.33,63427.99,63453.29
2026-07-28 11:30:00+00:00,63453.28,63466.0,63442.0,63453.62
2026-07-28 11:31:00+00:00,63453.63,63500.0,63453.63,63500.0
2026-07-28 11:32:00+00:00,63500.0,63515.4,63500.0,63506.0
2026-07-28 11:33:00+00:00,63506.0,63514.0,63494.57,63510.72
2026-07-28 11:34:00+00:00,63510.72,63524.15,63494.0,63510.73
2026-07-28 11:35:00+00:00,63510.74,63510.74,63501.1,63509.0
2026-07-28 11:36:00+00:00,63508.99,63584.83,63508.99,63550.02
2026-07-28 11:37:00+00:00,63550.01,63550.01,63510.06,63514.0
2026-07-28 11:38:00+00:00,63513.99,63518.0,63513.99,63514.45
2026-07-28 11:39:00+00:00,63514.44,63514.45,63483.93,63483.93
2026-07-28 11:40:00+00:00,63483.93,63483.93,63466.0,63466.0
2026-07-28 11:41:00+00:00,63466.0,63466.01,63410.0,63416.0
2026-07-28 11:42:00+00:00,63416.0,63418.0,63368.0,63376.94
2026-07-28 11:43:00+00:00,63376.94,63394.12,63376.94,63388.53
2026-07-28 11:44:00+00:00,63388.54,63411.99,63388.53,63398.07
2026-07-28 11:45:00+00:00,63398.07,63408.88,63398.07,63408.88
2026-07-28 11:46:00+00:00,63408.88,63456.0,63408.88,63456.0
2026-07-28 11:47:00+00:00,63456.0,63472.0,63453.26,63471.99
2026-07-28 11:48:00+00:00,63471.99,63513.88,63467.96,63488.01
2026-07-28 11:49:00+00:00,63488.02,63501.53,63488.01,63500.0
2026-07-28 11:50:00+00:00,63499.99,63500.0,63476.01,63480.0
2026-07-28 11:51:00+00:00,63480.0,63502.0,63480.0,63502.0
2026-07-28 11:52:00+00:00,63502.37,63504.0,63486.69,63486.7
2026-07-28 11:53:00+00:00,63486.7,63486.7,63470.0,63472.0
2026-07-28 11:54:00+00:00,63472.01,63472.01,63457.34,63457.35
2026-07-28 11:55:00+00:00,63457.35,63472.15,63457.35,63468.41
2026-07-28 11:56:00+00:00,63468.41,63468.42,63455.46,63455.46
2026-07-28 11:57:00+00:00,63455.46,63477.45,63455.45,63468.01
2026-07-28 11:58:00+00:00,63468.01,63503.72,63468.0,63503.72
2026-07-28 11:59:00+00:00,63503.72,63508.91,63449.99,63450.0
2026-07-28 12:00:00+00:00,63449.99,63457.62,63448.0,63455.99
2026-07-28 12:01:00+00:00,63456.0,63456.0,63430.33,63433.23
2026-07-28 12:02:00+00:00,63433.23,63450.58,63433.22,63450.58
2026-07-28 12:03:00+00:00,63450.58,63451.99,63442.0,63451.99
2026-07-28 12:04:00+00:00,63452.0,63536.0,63451.99,63535.96
2026-07-28 12:05:00+00:00,63535.95,63535.95,63504.42,63504.43
2026-07-28 12:06:00+00:00,63504.42,63522.99,63504.01,63504.01
2026-07-28 12:07:00+00:00,63504.0,63507.85,63494.01,63499.76
2026-07-28 12:08:00+00:00,63499.76,63506.0,63493.93,63493.94
2026-07-28 12:09:00+00:00,63493.93,63493.93,63473.55,63473.55
2026-07-28 12:10:00+00:00,63473.55,63484.48,63470.0,63484.47
2026-07-28 12:11:00+00:00,63484.47,63484.48,63473.08,63473.09
2026-07-28 12:12:00+00:00,63473.09,63478.0,63465.71,63465.71
2026-07-28 12:13:00+00:00,63465.71,63465.71,63453.26,63459.87
2026-07-28 12:14:00+00:00,63459.86,63462.0,63440.0,63440.01
2026-07-28 12:15:00+00:00,63440.01,63453.99,63428.02,63434.86
2026-07-28 12:16:00+00:00,63434.86,63441.01,63430.4,63441.01
2026-07-28 12:17:00+00:00,63441.01,63445.95,63441.0,63445.05
2026-07-28 12:18:00+00:00,63445.04,63450.0,63436.0,63449.99
2026-07-28 12:19:00+00:00,63450.0,63450.0,63432.82,63434.99
2026-07-28 12:20:00+00:00,63435.0,63443.07,63434.99,63441.99
2026-07-28 12:21:00+00:00,63441.99,63460.36,63441.99,63460.36
2026-07-28 12:22:00+00:00,63460.35,63460.36,63438.07,63438.08
2026-07-28 12:23:00+00:00,63438.07,63448.0,63438.07,63445.99
2026-07-28 12:24:00+00:00,63445.99,63466.85,63435.2,63466.84
2026-07-28 12:25:00+00:00,63466.84,63466.85,63457.35,63463.48
2026-07-28 12:26:00+00:00,63463.49,63480.0,63463.49,63473.99
2026-07-28 12:27:00+00:00,63474.0,63512.12,63474.0,63512.11
2026-07-28 12:28:00+00:00,63512.12,63512.12,63458.28,63462.01
2026-07-28 12:29:00+00:00,63462.01,63464.0,63418.52,63424.0
2026-07-28 12:30:00+00:00,63424.0,63450.66,63417.61,63450.66
2026-07-28 12:31:00+00:00,63450.67,63459.18,63432.56,63432.58
2026-07-28 12:32:00+00:00,63432.58,63444.85,63432.57,63440.25
2026-07-28 12:33:00+00:00,63440.24,63440.25,63402.0,63402.01
2026-07-28 12:34:00+00:00,63402.0,63432.01,63364.96,63432.0
2026-07-28 12:35:00+00:00,63432.01,63444.83,63428.0,63439.34
2026-07-28 12:36:00+00:00,63439.34,63439.35,63418.0,63436.01
2026-07-28 12:37:00+00:00,63436.01,63439.35,63418.59,63418.6
2026-07-28 12:38:00+00:00,63418.6,63422.62,63411.18,63413.73
2026-07-28 12:39:00+00:00,63413.73,63436.01,63413.72,63436.01
2026-07-28 12:40:00+00:00,63436.0,63448.0,63426.0,63426.0
2026-07-28 12:41:00+00:00,63426.01,63434.0,63425.98,63426.51
2026-07-28 12:42:00+00:00,63426.52,63477.31,63426.51,63464.0
2026-07-28 12:43:00+00:00,63464.01,63477.31,63460.0,63470.26
2026-07-28 12:44:00+00:00,63470.25,63477.31,63470.25,63477.3
2026-07-28 12:45:00+00:00,63477.31,63477.31,63434.32,63451.84
2026-07-28 12:46:00+00:00,63451.85,63547.98,63451.84,63547.98
2026-07-28 12:47:00+00:00,63547.97,63551.99,63540.0,63551.99
2026-07-28 12:48:00+00:00,63552.0,63554.0,63541.56,63550.12
2026-07-28 12:49:00+00:00,63550.11,63561.52,63548.79,63561.52
2026-07-28 12:50:00+00:00,63561.52,63561.52,63504.39,63510.65
2026-07-28 12:51:00+00:00,63510.66,63530.0,63510.65,63530.0
2026-07-28 12:52:00+00:00,63530.0,63530.0,63518.38,63518.38
2026-07-28 12:53:00+00:00,63518.39,63522.0,63504.97,63520.01
2026-07-28 12:54:00+00:00,63520.0,63530.01,63520.0,63530.0
2026-07-28 12:55:00+00:00,63530.01,63545.35,63510.4,63510.41
2026-07-28 12:56:00+00:00,63510.41,63540.0,63510.4,63539.99
2026-07-28 12:57:00+00:00,63540.0,63570.0,63540.0,63565.35
2026-07-28 12:58:00+00:00,63565.35,63566.0,63553.19,63557.88
2026-07-28 12:59:00+00:00,63557.88,63559.64,63544.0,63546.65
2026-07-28 13:00:00+00:00,63546.65,63546.65,63542.0,63543.18
2026-07-28 13:01:00+00:00,63543.18,63552.97,63537.66,63543.23
2026-07-28 13:02:00+00:00,63543.23,63543.23,63519.42,63521.29
2026-07-28 13:03:00+00:00,63521.29,63521.29,63517.06,63517.06
2026-07-28 13:04:00+00:00,63517.06,63536.52,63517.06,63525.35
2026-07-28 13:05:00+00:00,63525.35,63525.35,63518.0,63518.01
2026-07-28 13:06:00+00:00,63518.01,63560.0,63518.01,63558.33
2026-07-28 13:07:00+00:00,63558.33,63577.82,63558.33,63574.53
2026-07-28 13:08:00+00:00,63574.52,63588.0,63563.51,63585.3
2026-07-28 13:09:00+00:00,63585.3,63585.3,63510.0,63510.01
2026-07-28 13:10:00+00:00,63510.0,63510.0,63484.73,63487.59
2026-07-28 13:11:00+00:00,63487.59,63496.77,63487.59,63494.0
2026-07-28 13:12:00+00:00,63494.0,63494.0,63493.99,63493.99
2026-07-28 13:13:00+00:00,63493.99,63494.0,63481.29,63482.51
2026-07-28 13:14:00+00:00,63482.51,63516.01,63482.51,63516.01
2026-07-28 13:15:00+00:00,63516.01,63516.01,63459.86,63488.73
2026-07-28 13:16:00+00:00,63488.73,63491.01,63488.72,63489.8
2026-07-28 13:17:00+00:00,63489.8,63492.0,63473.13,63473.14
2026-07-28 13:18:00+00:00,63473.14,63489.62,63473.13,63489.62
2026-07-28 13:19:00+00:00,63489.97,63489.98,63473.13,63477.99
2026-07-28 13:20:00+00:00,63477.98,63477.99,63477.98,63477.98
2026-07-28 13:21:00+00:00,63477.99,63477.99,63444.22,63448.1
2026-07-28 13:22:00+00:00,63448.11,63448.11,63407.59,63407.6
2026-07-28 13:23:00+00:00,63407.59,63417.69,63393.06,63393.07
2026-07-28 13:24:00+00:00,63393.06,63400.0,63385.99,63400.0
2026-07-28 13:25:00+00:00,63399.99,63399.99,63352.88,63368.0
2026-07-28 13:26:00+00:00,63368.0,63368.0,63350.01,63352.01
2026-07-28 13:27:00+00:00,63352.01,63357.27,63306.5,63306.5
2026-07-28 13:28:00+00:00,63306.5,63316.63,63304.0,63316.62
2026-07-28 13:29:00+00:00,63316.63,63328.33,63310.0,63310.01
2026-07-28 13:30:00+00:00,63310.0,63392.39,63288.36,63333.79
2026-07-28 13:31:00+00:00,63333.78,63348.49,63277.01,63332.0
2026-07-28 13:32:00+00:00,63332.0,63332.0,63175.75,63270.87
2026-07-28 13:33:00+00:00,63269.8,63291.59,63250.0,63259.22
2026-07-28 13:34:00+00:00,63259.23,63276.47,63245.31,63251.0
2026-07-28 13:35:00+00:00,63251.01,63368.94,63251.0,63368.93
2026-07-28 13:36:00+00:00,63368.94,63386.55,63280.73,63290.23
2026-07-28 13:37:00+00:00,63290.23,63293.98,63168.92,63174.42
2026-07-28 13:38:00+00:00,63174.43,63187.37,63133.0,63133.01
2026-07-28 13:39:00+00:00,63133.0,63133.01,62890.0,62964.0
2026-07-28 13:40:00+00:00,62964.0,63063.44,62914.01,63063.43
2026-07-28 13:41:00+00:00,63063.43,63100.0,62977.69,63033.7
2026-07-28 13:42:00+00:00,63033.7,63059.62,62968.94,62978.98
2026-07-28 13:43:00+00:00,62978.99,63014.88,62953.26,63004.42
2026-07-28 13:44:00+00:00,63004.42,63040.01,62972.24,62991.28
2026-07-28 13:45:00+00:00,62991.28,63014.69,62918.22,62952.01
2026-07-28 13:46:00+00:00,62952.01,62952.01,62840.63,62852.92
2026-07-28 13:47:00+00:00,62851.55,62867.28,62742.47,62786.01
2026-07-28 13:48:00+00:00,62786.01,62946.01,62786.0,62946.0
2026-07-28 13:49:00+00:00,62946.0,62972.31,62888.0,62924.31
2026-07-28 13:50:00+00:00,62924.31,63000.0,62918.73,62996.68
2026-07-28 13:51:00+00:00,62996.69,63040.01,62976.64,63026.48
2026-07-28 13:52:00+00:00,63026.48,63068.0,63011.36,63040.01
2026-07-28 13:53:00+00:00,63040.01,63040.01,62989.36,63022.0
2026-07-28 13:54:00+00:00,63021.99,63060.0,63010.0,63010.01
2026-07-28 13:55:00+00:00,63010.0,63026.0,63004.38,63022.33
2026-07-28 13:56:00+00:00,63022.33,63114.0,63022.33,63114.0
2026-07-28 13:57:00+00:00,63114.0,63120.03,63066.0,63073.67
2026-07-28 13:58:00+00:00,63073.67,63094.0,63066.49,63086.0
2026-07-28 13:59:00+00:00,63086.0,63104.0,63078.0,63104.0
2026-07-28 14:00:00+00:00,63104.0,63219.99,63103.99,63219.99
2026-07-28 14:01:00+00:00,63220.0,63229.99,63187.27,63195.73
2026-07-28 14:02:00+00:00,63195.98,63224.0,63182.02,63184.04
2026-07-28 14:03:00+00:00,63184.04,63188.35,63154.0,63180.0
2026-07-28 14:04:00+00:00,63180.01,63200.0,63159.47,63194.0
2026-07-28 14:05:00+00:00,63194.0,63264.57,63180.0,63258.3
2026-07-28 14:06:00+00:00,63258.29,63300.0,63243.23,63300.0
2026-07-28 14:07:00+00:00,63300.0,63308.0,63260.0,63262.53
2026-07-28 14:08:00+00:00,63262.52,63262.52,63190.06,63226.0
2026-07-28 14:09:00+00:00,63226.01,63228.57,63200.0,63200.0
2026-07-28 14:10:00+00:00,63200.0,63240.0,63185.38,63220.0
2026-07-28 14:11:00+00:00,63220.01,63268.0,63218.0,63268.0
2026-07-28 14:12:00+00:00,63268.65,63291.42,63224.03,63230.45
2026-07-28 14:13:00+00:00,63230.44,63252.0,63224.99,63225.0
2026-07-28 14:14:00+00:00,63224.99,63225.0,63144.08,63153.7
2026-07-28 14:15:00+00:00,63153.7,63183.95,63081.69,63107.99
2026-07-28 14:16:00+00:00,63108.0,63112.0,63009.51,63023.12
2026-07-28 14:17:00+00:00,63023.13,63033.26,63016.0,63033.26
2026-07-28 14:18:00+00:00,63033.55,63040.0,62965.38,63007.18
2026-07-28 14:19:00+00:00,63007.17,63007.17,62981.16,62981.17
2026-07-28 14:20:00+00:00,62981.16,63040.0,62981.16,63018.0
2026-07-28 14:21:00+00:00,63018.01,63129.41,62980.35,63113.31
2026-07-28 14:22:00+00:00,63113.32,63132.79,63056.0,63068.01
2026-07-28 14:23:00+00:00,63068.0,63151.96,63046.0,63151.96
2026-07-28 14:24:00+00:00,63151.95,63234.83,63151.95,63210.0
2026-07-28 14:25:00+00:00,63210.01,63226.0,63178.0,63181.99
2026-07-28 14:26:00+00:00,63181.99,63230.66,63158.0,63208.0
2026-07-28 14:27:00+00:00,63208.01,63247.39,63176.06,63176.06
2026-07-28 14:28:00+00:00,63176.01,63193.92,63162.0,63166.0
2026-07-28 14:29:00+00:00,63166.0,63200.0,63162.0,63184.91
2026-07-28 14:30:00+00:00,63184.91,63227.99,63184.9,63209.82
2026-07-28 14:31:00+00:00,63209.83,63247.39,63179.15,63212.95
2026-07-28 14:32:00+00:00,63212.95,63232.0,63180.0,63189.98
2026-07-28 14:33:00+00:00,63189.98,63204.0,63166.1,63175.49
2026-07-28 14:34:00+00:00,63175.49,63194.01,63159.2,63161.41
2026-07-28 14:35:00+00:00,63161.41,63244.0,63156.0,63244.0
2026-07-28 14:36:00+00:00,63243.99,63382.67,63243.99,63336.38
2026-07-28 14:37:00+00:00,63336.37,63342.0,63299.99,63320.94
2026-07-28 14:38:00+00:00,63320.93,63336.02,63271.81,63280.05
2026-07-28 14:39:00+00:00,63280.05,63280.05,63220.0,63230.48
2026-07-28 14:40:00+00:00,63230.49,63303.67,63230.0,63303.43
2026-07-28 14:41:00+00:00,63303.43,63408.13,63303.43,63408.13
2026-07-28 14:42:00+00:00,63408.13,63424.09,63357.06,63382.47
2026-07-28 14:43:00+00:00,63382.47,63400.0,63362.57,63393.3
2026-07-28 14:44:00+00:00,63393.31,63396.0,63336.0,63358.0
2026-07-28 14:45:00+00:00,63358.01,63375.0,63331.17,63331.18
2026-07-28 14:46:00+00:00,63331.18,63371.99,63326.1,63358.53
2026-07-28 14:47:00+00:00,63358.98,63440.44,63358.97,63410.0
2026-07-28 14:48:00+00:00,63410.01,63499.59,63410.0,63488.0
2026-07-28 14:49:00+00:00,63488.01,63488.01,63466.0,63487.99
2026-07-28 14:50:00+00:00,63488.0,63511.53,63483.76,63484.01
2026-07-28 14:51:00+00:00,63484.01,63500.0,63466.0,63493.24
2026-07-28 14:52:00+00:00,63493.24,63500.0,63444.96,63465.0
2026-07-28 14:53:00+00:00,63465.01,63550.0,63465.01,63490.01
2026-07-28 14:54:00+00:00,63490.01,63491.96,63442.91,63462.33
2026-07-28 14:55:00+00:00,63462.34,63518.0,63462.34,63480.01
2026-07-28 14:56:00+00:00,63480.01,63480.01,63460.0,63469.62
2026-07-28 14:57:00+00:00,63469.63,63469.63,63436.0,63436.0
2026-07-28 14:58:00+00:00,63436.01,63436.01,63428.5,63433.17
2026-07-28 14:59:00+00:00,63433.17,63433.7,63406.02,63412.45
2026-07-28 15:00:00+00:00,63412.45,63439.75,63396.0,63439.74
2026-07-28 15:01:00+00:00,63439.75,63463.26,63434.0,63434.01
2026-07-28 15:02:00+00:00,63434.01,63445.99,63353.66,63354.01
2026-07-28 15:03:00+00:00,63354.01,63354.01,63315.13,63322.01
2026-07-28 15:04:00+00:00,63322.01,63346.0,63305.17,63316.6
2026-07-28 15:05:00+00:00,63316.6,63316.6,63269.28,63307.99
2026-07-28 15:06:00+00:00,63308.0,63386.0,63307.99,63355.07
2026-07-28 15:07:00+00:00,63355.07,63355.07,63306.0,63318.61
2026-07-28 15:08:00+00:00,63318.62,63340.0,63310.0,63339.99
2026-07-28 15:09:00+00:00,63340.0,63411.01,63339.99,63411.01
2026-07-28 15:10:00+00:00,63411.01,63477.08,63381.2,63384.0
2026-07-28 15:11:00+00:00,63384.0,63412.0,63362.0,63400.0
2026-07-28 15:12:00+00:00,63400.0,63490.0,63390.0,63478.02
2026-07-28 15:13:00+00:00,63478.03,63478.03,63429.99,63462.0
2026-07-28 15:14:00+00:00,63462.0,63495.17,63462.0,63462.26
2026-07-28 15:15:00+00:00,63462.26,63462.26,63406.0,63410.0
2026-07-28 15:16:00+00:00,63410.0,63417.99,63390.93,63402.82
2026-07-28 15:17:00+00:00,63402.82,63411.6,63370.0,63411.59
2026-07-28 15:18:00+00:00,63411.6,63430.0,63403.68,63412.0
2026-07-28 15:19:00+00:00,63412.0,63412.0,63400.0,63403.0
2026-07-28 15:20:00+00:00,63403.01,63603.0,63403.01,63592.01
2026-07-28 15:21:00+00:00,63592.01,63784.65,63592.0,63778.31
2026-07-28 15:22:00+00:00,63778.31,63794.15,63716.0,63719.05
2026-07-28 15:23:00+00:00,63719.05,63816.65,63719.05,63795.39
2026-07-28 15:24:00+00:00,63795.4,63928.07,63762.01,63880.05
2026-07-28 15:25:00+00:00,63880.06,63928.07,63856.01,63873.55
2026-07-28 15:26:00+00:00,63873.55,63941.91,63866.61,63941.91
2026-07-28 15:27:00+00:00,63941.91,63986.21,63830.0,63830.0
2026-07-28 15:28:00+00:00,63830.0,63830.01,63790.01,63790.01
2026-07-28 15:29:00+00:00,63790.0,63794.64,63748.0,63754.28
2026-07-28 15:30:00+00:00,63754.28,63779.63,63715.05,63733.07
2026-07-28 15:31:00+00:00,63733.06,63758.0,63700.0,63738.38
2026-07-28 15:32:00+00:00,63738.39,63790.0,63724.83,63724.84
2026-07-28 15:33:00+00:00,63724.83,63773.99,63724.12,63773.98
2026-07-28 15:34:00+00:00,63773.98,63850.0,63773.98,63786.0
2026-07-28 15:35:00+00:00,63786.0,63809.99,63768.47,63809.99
2026-07-28 15:36:00+00:00,63810.0,63850.0,63798.44,63812.06
2026-07-28 15:37:00+00:00,63812.06,63842.0,63780.01,63842.0
2026-07-28 15:38:00+00:00,63842.0,63867.72,63841.99,63844.68
2026-07-28 15:39:00+00:00,63844.67,63848.0,63800.33,63843.44
2026-07-28 15:40:00+00:00,63843.43,63861.98,63808.86,63860.97
2026-07-28 15:41:00+00:00,63860.96,63944.0,63860.96,63895.21
2026-07-28 15:42:00+00:00,63895.2,63908.76,63852.0,63852.01
2026-07-28 15:43:00+00:00,63852.01,63895.99,63852.0,63858.01
2026-07-28 15:44:00+00:00,63858.01,63874.0,63853.09,63873.54
2026-07-28 15:45:00+00:00,63873.55,63906.0,63866.0,63889.99
2026-07-28 15:46:00+00:00,63890.0,63975.93,63890.0,63918.01
2026-07-28 15:47:00+00:00,63918.0,64026.62,63900.18,63988.01
2026-07-28 15:48:00+00:00,63988.0,63988.01,63936.0,63936.0
2026-07-28 15:49:00+00:00,63936.01,63936.01,63873.54,63890.0
2026-07-28 15:50:00+00:00,63890.01,63890.01,63834.0,63840.0
2026-07-28 15:51:00+00:00,63840.0,63864.0,63836.01,63836.01
2026-07-28 15:52:00+00:00,63836.0,63860.0,63822.0,63859.98
2026-07-28 15:53:00+00:00,63859.98,63900.0,63852.0,63885.45
2026-07-28 15:54:00+00:00,63885.45,63885.45,63850.0,63861.87
2026-07-28 15:55:00+00:00,63861.87,63861.87,63798.36,63825.0
2026-07-28 15:56:00+00:00,63825.01,63868.46,63825.0,63862.0
2026-07-28 15:57:00+00:00,63862.0,63878.1,63852.0,63878.1
2026-07-28 15:58:00+00:00,63878.1,63910.0,63872.0,63910.0
2026-07-28 15:59:00+00:00,63910.0,63931.97,63907.44,63928.47
